VMName;RAM;RAM_percentage;RAM_LastAvgUse_Gb_SD;CPUCount;CPU_percentage;CPU_LastAvgUse_MHz_SD;NETWORK_LastInboundAvgUse_Kbps_P95;NETWORK_LastInboundAvgUse_Kbps_SD;NETWORK_LastOutboundAvgUse_Kbps_P95;NETWORK_LastOutboundAvgUse_Kbps_SD
93350_CONSITEL_UBUNTU_NEW_PROD (d25149fa-b672-488e-a370-84a90bd728a2);10;98;0;4;24;828;456;158;1287;524
95453_WINDOWS_SERVER_2012_R2_STD_DC (040ed471-661c-4c9c-8616-759d43f726c8);8;47;1;4;2;24;2;1;1;1
95454_UNIVERSITARIA_VIRT_WIN_2012_PRD_1610;12;100;2;4;30;793;5;2;141;45
95454_UNIVERSITARIA_VIRT_WIN_2012_PRD_NEW2;12;100;1;4;111;3717;7;4;141;39
95456_UNIVERSITARIA_VIRTUAL_RHEL_5.10_x64 (279cf372-37f8-4a74-9a28-61d4864eadee);8;99;0;4;2;20;2;2;3;2
95458_UNIVERSITARIA_VIRTUAL_NEW;8;97;0;4;115;4029;0;0;0;13
96024_IMPORTADORA_Y_EXPORTADORA_1504;8;100;0;2;92;1267;301;108;342;130
96466_MASTER_LCTL_SAS_CENTOS_6.4_03102018 (69a4c360-34aa-445b-8471-220488c07f68);8;98;1;4;10;452;0;0;0;0
965102_SUSE_LINUX_ENTERPRISE_SERVER_12_64Bit;64;100;13;8;5;413;30;19;58;93
971192_SUSE_LINUX_ENTERPRISE_SERVER_12_SP4_64Bits;4;90;1;4;29;807;0;0;0;0
97827_DATCO_SOLUCIONES_WIN_2008;16;100;0;4;9;292;16;8;69;23
978694_SUSE_LINUX_ENTERPRISE_SAP_12_SP4_64Bits;32;95;11;8;3;362;1;1342;0;99
983397_SUSE_LINUX_ENTERPRISE_SERVER_12_SP4_64Bits;64;100;5;8;14;1180;0;1;20;38
984694_WINDOWS_SERVER_2008_R2_DATACENTER_64Bits;8;100;0;4;1;91;0;16;0;1
98679_GDS-SER-DC (c554a5e5-f497-4402-b14a-218f2e0630d4);1;96;0;1;2;253;12;4;17;7
98681_GDS-SER-FW1 (47206316-4fcb-4a04-9a07-867677395806);2;86;0;1;5;31;8;27;2;2
98683_GDS-SER-MAIL (fca510b6-ccae-4732-9875-ec0dc52c0d5f);8;100;0;2;34;698;72;67;210;71
98687_GDS-SER-SINCRO (de0df3db-411d-4763-9e87-733648bba147);1;100;0;1;120;1315;16;8;5;2
98689_GDS-SER-WEB (995ce4fc-b03a-4e4f-9643-c1d9e0613912);2;100;0;1;3;272;1;13;1;2
98695_GDS-SER-SQLDW2 (a8537d8f-2f89-4967-a355-a30f6f5a0a3d);15;105;0;4;69;2076;1281;2588;681;1013
98796_DIVERQUIN_SAS_WIN_2008_STD (13dc5736-66bf-41a3-a21b-e28970f28887);8;100;0;2;6;423;1;143;12;26
987997_SUSE_LINUX_ENTERPRISE_SAP_12_SP3_64Bits;32;25;1;8;0;138;0;49;0;0
989405_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;16;100;3;4;4;157;1125;324;56;23
989423_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;96;28;3;16;1;374;2304;808;119;35
989426_WINDOWS_SERVER_2016_DATACENTER_64Bits;16;100;2;4;36;1033;1354;457;117;45
99777_EMPRESA_Y_SERVICIOS_SA_CENTOS_6.4_R (1142b09b-34cd-4db8-b5a9-dfaabc20d353);4;90;0;2;1;16;0;1;0;0
99783_WINDOWS_SERVER_2008_R2_STANDARD_SP1 (4f495eed-7341-4191-8b2d-29e283eff59a);4;100;0;2;3;77;3;1;5;7
99977_PRICEWATERHOUSECOOPERS2_restored;22;99;4;10;1;19;0;2;0;210
ASPECT_LAB_H6 (a889b519-3644-456e-8098-6f46c0a24323);32;98;1;8;2;83;303;97;341;101
ASPECT_LAB_H8_TEMP;32;25;0;8;4;258;37;15;0;7
Centos (444c1d58-b578-4de5-a563-3bc52fcee304);4;60;0;4;0;3;0;0;0;0
DEMO RDWEBCORP061111;24;72;2;8;1;223;5;11;0;4
EXPRESS_before (0284cf13-e2cb-4a6b-8692-f85b5c4af287);8;99;0;4;2;16;2;1;7;6
Guest Introspection (1);1;93;0;2;0;1;0;0;0;0
IFX_SPEEDTEST_CL;8;66;1;8;1;73;1686;764;6715;2325
Mapserver-183619- 2(82cd442e-4472-48e1-875e-baaf0e7298f0);8;100;0;4;82;1699;32;11;107;37
new_TTMFS01;4;100;0;2;15;638;48;432;92;175
nni-cl-probe-qos_prod (bdfbd5d5-aa8c-49ce-9046-0e7f44fcad9e);4;100;0;2;3;37;2;7;2;1
nni-cl-prtg (3da7ee79-4538-41fd-a9ed-269450fa3025);8;100;0;4;57;798;47;9;97;63
nni-cl-tools;4;92;0;2;1;8;0;0;0;7
qacorona (763de893-1b15-4bbe-b25a-96da018990d0);2;94;1;1;1;6;0;0;0;0
000000_WINDOWS_SERVER_2012_DATACENTER_64Bits-1;4;100;0;4;1;19;0;0;0;0
01Bascula (a073183a-1fab-4399-82c4-df52565a4810);4;88;0;2;1;3;0;0;0;0
100633_FUNDACION_CIDCA_WIN_2012_R2 (279d83d5-01ba-40d7-b276-d46a7646986f);24;40;1;4;84;3785;1;1;2;1
100636_WINDOWS_SERVER_2012_R2_STANDARD_64 (cecf60ad-b207-4949-83f8-94897a8788ef);24;100;0;12;5;432;22;26;381;981
100852_SERFIN_sdcorferrinicloud;16;100;1;8;113;7364;52;26;259;87
100852_SERFIN_sdcorferrinicloud (fb7d999c-d69f-4419-808a-3339e0e17abf);16;90;2;8;112;6506;108;35;278;423
100854_SERFIN_Contardocloud_0501 (08fe2dbf-c505-4218-8814-7150629158fc);8;100;0;8;6;394;15;6;19;6
104140_SOCIEDAD_NACIONAL_DE_MINERIA_FG_1504;4;95;0;2;40;522;13;15;245;71
104140_SOCIEDAD_NACIONAL_DE_MINERIA_FG_CE (5ab51c1d-d952-4d98-8c67-19d16b12753c);4;97;0;2;36;574;12;4;167;100
104392_SERVER_8.1_64Bits (7176252d-6daa-4ac0-a6ab-e177b01a5121);6;100;1;4;1;51;5;1;0;0
104392_SERVER_8.1_64Bits (854cf8bc-1a19-4ed8-91fc-8705e8b6b6b0);6;98;1;4;18;481;306;443;199;75
107482_PUENTE_DEBIAN_7.2_64Bits (b811b496-67e4-421b-a7a7-13558513b3b4);4;98;0;2;16;235;54;71;70;61
108469_PARKING_TEST_SIP_test;36;51;0;12;2;0;0;0;0;0
109430_WINDOWS_SERVER_2012;24;49;0;8;2;12;0;0;0;0
109782_INDUSTRIAS_INCA_SA_WIN_2012_R2_STD (a8c72206-1de7-4a11-89c1-c54dd27d2629);16;47;1;8;6;332;18;12;19;7
110626_PROFESIONALES_CentOS_6.6_Bits (d57c0f0b-bb90-4605-bbe1-2257ff6be52e);8;98;0;4;33;1168;24;81;332;303
112133_GDS-SER-TS1_03042019 (8812c478-d888-4e8e-b915-8933e8b5316e);16;100;0;4;60;1929;350;496;56;29
113428_PROFESIONALES_CentOS_6.6_Bits (bf706566-bf1c-4d1b-ab73-e7556eb53477);18;99;0;4;6;528;66;495;57;181
115287_EXPRESS_VPN_LLC_UBUNTU_14 (7618f19c-7657-4694-88ab-97b6e30f4e7b);16;40;1;2;34;378;3040;895;3167;937
115293_EXPRESS_VPN_UBUNTU_14 (383a9b51-d84d-401b-a898-d84d7852be02);4;100;0;2;39;452;2487;724;2561;742
115295_EXPRESS_VPN_LLC_UBUNTU_14 (12cdd869-6394-4788-a158-893487a487b3);4;96;0;2;92;463;8489;1636;8766;1665
115586_PAVIMENTO_WIN_2012_R2 (2e06662a-336c-4c45-bafa-4f301ac910d4);12;100;2;4;5;236;3;15;9;20
116564_192.168.10.2_NAVEGA_WIN_2008_X64 (788ba51d-a026-48ca-961f-ae5240bf6295);12;100;0;8;6;86;0;1;0;0
116566_192.168.10.4_NAVEGA_WIN_2008_X64 (81c4dac9-c330-4e91-ac17-0ea006d2cbdf);6;100;0;4;1;4;0;0;0;0
118908_ARASRVDC02_WIN_SERVER_2012_R2_STD (c7c8713f-cb48-4d52-8f7b-92c977f9edf6);4;100;0;2;7;94;19;6;35;11
120220_COBOGWBPPV01;16;100;1;10;22;1665;120464;48442;39809;17900
120263_dactool.ifxnetworks.com (63c254e6-5336-402f-be58-ec5b14155b49);4;95;0;8;12;771;20;19;49;81
120286_MAILGW02 (f10f5134-2e4b-47f4-8b2e-2ba3faffe86f);24;97;1;4;0;11;0;0;0;0
120295_dblnx1.ifxnetworks.com (47eb8dcd-979d-48b7-94e4-a5551c0705b6);4;97;0;2;5;128;14;5;401;76
120295_ifxsniffer02_new;2;100;0;9;12;663;0;0;0;0
120532_PRICE_WIN_2012_R2_STD (2b42dbe5-7c79-4c5c-8dc0-bad9a590fd47);16;90;1;4;36;646;866;345;126;44
120978_test_rh_7_yellow_peper;4;97;0;4;0;7;1;2;0;0
120983_dblnx2 (28a02c6b-f800-4461-9150-1da68693889f);3;8;0;2;2;10;0;0;0;0
120983_RHEL_SAM (53a9c347-c5bb-433c-950c-8aeb465de2be);2;94;0;1;0;25;1;1;0;0
120990_S4_ASPECT_REDHAT_ENTERPRISE (e8261491-164b-4917-8d60-91f617f9abd7);8;97;0;8;1;57;16;3;2;1
120990_SAOC-DB;3;31;0;2;2;13;2;1;0;0
121024_ORION_NETFLOW (1572a210-bd54-48b7-b4e0-6ba549d7a0f8);16;100;1;8;6;533;401;88;19;4
121136_ARASRVWEB01_WIN_SERVER_2008_STD (3039236d-1720-4fd0-bc66-91c050fb9c3b);10;30;0;1;8;20;0;0;0;0
121139_ARASRVSP02_WIN_SERVER_2012_R2_STD (9a01b73e-a5bb-4de2-94ac-f15459ca6315);20;100;0;6;3;240;10;8;11;4
121851_FEDEPALMA_WIN_2008_R2 (1326df02-71b4-4d1c-8f29-e9f3fd60e84a);4;100;0;1;6;313;0;0;0;0
121851_FEDEPALMA_WIN_SRV2012STD_0712 (99e9301a-adfe-4b3c-978d-664f30d58fc4);20;100;1;14;16;1615;11;165;3;28
121851_FEDEPALMA_WINDOWS_ZFRSISPAV1_new (7e42a8d5-181c-40e0-b1be-8c0c5f32dcaa);2;93;0;4;2;6;0;0;0;0
121851_FEDEPALMA_WINDOWS4_07%2f11 RESTORED;8;100;1;4;16;492;13;1;4;1
121851_WINDOWS_SERVER_2012_STANDARD_64Bit (73db9478-8ab8-4d8d-98cd-fe9a00054f64);8;100;0;4;3;90;13;43;11;243
121963_OPEN_TACACS;4;25;0;4;0;6;1;1;0;0
121963_OSAM_VX9000E (5914ae74-98f9-4c42-ad23-5bef4268b647);4;37;0;2;1;6;2;1;0;0
123035_IFX_CAMARAS_BIOMETRICO_WIN_2008_R2 (f3e00696-cb5f-408f-88ca-812a56572455);8;98;0;4;1;4;4;1;0;0
123035_IFX_CAMARAS_BIOMETRICO_WIN_XP_PRO_ (c108771b-9a11-48c8-b9e0-e69e0130fded);9;0;0;4;3;7;0;0;0;0
123100_TURRISYSTEM_CENTO_APP_restored;4;74;0;2;1;2;0;0;0;0
124674_RTP-PROXY01-CO (93af31b5-ab00-4dc9-b5a8-7c3f54cbe0d8);8;5;0;4;0;1;0;0;0;0
126110_CENTOS_6.6_x64 (e89b90d6-832e-4861-8bf3-232109143a44);8;99;0;4;26;120;0;49;0;2
130158_WINDOWS_SERVER_2008_ENT_240618 (2d224e13-1da1-4ac9-b46c-2391c898e278);4;100;0;4;3;69;0;0;0;0
130191_PRD-MNG01-02 (e2ba007a-9518-4510-ab5e-6cddc5a812ed);8;98;0;1;7;147;1;7;0;0
131019_WINDOWS_SERVER_2016 (a516b24d-4361-4e51-a043-d262e9a3d9ce);10;100;0;1;13;168;1;10;2;5
131043_NSX Manager 6.0 ARG;8;100;0;2;8;76;15;2;6;2
131538_Analytics VM;14;99;0;4;2;40;1;0;2;1
131538_NSX_Manager_MIA;8;100;0;2;3;24;14;3;11;9
131538_NSX_Manager_MIA;16;58;1;2;16;225;22;2;8;1
131538_vCenter_Support_Assistant_MIA;4;100;0;4;11;588;3;1850;0;459
132250_cobogtrendsps.ifxcorp.com;2;100;0;2;3;56;0;0;0;9
132250_PRUEBAS_MIGUEL;4;38;0;4;7;0;474;0;10;0
132250_TrendMicro_Smart_Protection_Server;4;97;0;2;4;77;0;18;0;1
132250_VCENTER_TMK_QnQ_6.5;10;100;3;6;65;2925;52;9;72;25
132250_vCloud_Director_CL_Cell_2_CENTOS_7;8;95;1;4;7;95;0;0;0;0
132250_vCloud_Director_CO_Cell_1_restored;4;53;0;4;12;53;-1;0;-1;0
132486_LEWTEL_DEBIAN_SERVER_6 (8d2a5ad6-e81f-4e36-bdb2-aadb1998dc14);8;100;1;4;4;286;4;2;64;37
132717_COBOGWBPHEONSV01;4;99;0;4;1;192;3;8;0;6920
132734_SOPORTE_SA_WIN_SERVER_2012_STD (5dc96308-8be8-4c07-bb7b-0fe823f6df9a);8;100;0;4;9;336;2;3;9;47
133737_INTERNATIONAL_WIN_ST6D_280818;2;83;0;1;2;254;0;0;0;0
133870_YP-DEV203 (798ced0a-218b-43b0-a24a-fb288742d1a0);16;99;0;1;37;184;6;110;275;127
133873_PRD-DB04-01 (8ccb4933-78cf-4972-8e86-af3267479861);64;100;1;16;17;1750;1491;4925;10247;9091
133874_PRD-DB04-02 (7209635b-b2ac-4ea9-a67b-2e5c4382640e);64;100;1;16;14;1276;2164;7757;4979;5739
133876_STG-APP04-02 (07d21939-58de-488e-9fd7-08115ccfb6b7);24;99;1;4;59;2109;111;46;90;71
135867_ATOS_VirtualServer;1;96;0;1;9;77;189;35;174;26
135867_ATOS_VirtualServer_Intel (c8632fbb-95ec-452b-b5c2-7bf67731fcc8);1;46;0;1;1;4;6;0;0;0
135868_ATOS_AppServer2 (62cf00ea-9a92-4dd6-8cc0-8bf801ac1aa1);8;99;0;16;10;1263;551;131;812;214
136520_WINDOWS_SERVER_2008_R2_STANDARD_64Bits;4;100;0;2;112;528;1;8;3;5
139058_SIAS_WIN_2012_R2_STD (07da5c79-00a6-4051-a226-e1b01bfa590a);6;100;0;4;27;765;420;151;467;169
139086_SIAS_WIN_2012_R2_STD (d8bce4d8-f91f-4544-882f-f1e1d21e2e6c);4;100;0;4;28;917;126;45;2563;729
144695_AD Principal Cartones;8;100;1;8;2;105;17;6;25;11
144714_1111TOPS_Win2012_R2_std;4;99;1;2;3;160;0;5;0;1
144714_4000Easynetbk_Win2012_R2_std;4;73;0;2;1;7;0;0;0;0
144736_01Tesoreria05_Win2008R2_2 (200b1fba-6570-456b-a6ba-f693c2e91eb1);4;100;0;2;9;226;0;15;0;0
144737_1000RDPCAME_Windows2012_R2_STD (4824a9ea-e51f-43ba-bdc2-0d39302bd22e);4;100;0;4;6;227;2;12;4;10
144741_1100RDPLITOFAN (2d39e839-739c-4272-8d94-4164ba23d49b);64;100;0;24;25;4611;442;193;365;154
144747_ARANDA_WIN_2003_32BTIS_prod;4;100;0;4;15;613;0;3;0;0
144759_4000EASYNET_Win2008R2_NEW (71c32593-4cbe-40cc-9b70-ef349fd39898);4;100;0;2;64;734;2429;764;298;88
144772_Planeacion6100_V1 (041c2939-9474-4643-8274-a634df34ebb2);4;100;0;2;14;250;2;10;12;7
144774_8000DCINPACO2 (6011a7d9-7ad2-4dd0-a7ad-a8c4c5a03597);4;100;0;2;8;119;48;8;7;2
144775_RDP_CLONE (262f1536-7347-4954-ad4d-69cb9f61aa8c);64;100;5;24;26;5239;91;42;148;59
144775_RDP_CLONE (395c239b-0dba-4eff-b85a-521c64a96b70);64;100;4;24;24;4440;174;173;174;74
144776_EFI_INPACO_CLONE (38b1d4bb-f646-4c60-b4fa-c8d91029bcf1);8;100;1;4;8;185;0;1;0;0
144780_TANGO2 (ef5c3b3a-b5ab-470b-823c-d1ae18645a4d);2;100;0;2;3;50;0;0;0;0
147549_WINDOWS_SERVER_2008_R2_STANDARD_PR (dfb8c3db-7e1c-4e81-861a-922f9b2e49c3);12;100;0;4;28;773;13;8;104;90
148939_qacoronabd (aeb30023-15ad-4b4d-a0b3-db8a459156e2);4;100;0;3;0;28;0;0;0;0
149172_KARWICK (c9d0ab84-3a16-4c91-ba64-68e96d6413a0);1;99;0;1;41;215;3007;717;3021;715
149220_STG-DB03-01 (b35fe843-769a-4157-9570-976dedcaaafc);8;99;0;2;10;171;60;77;123;84
149225_PRD-APP0601 (183002dc-ed65-418c-89a9-5d034b3e7bfd);24;100;0;16;39;3711;4917;1791;1118;408
149269_KARWICK (1cf1a56a-1fd3-446b-990e-0632fb596390);1;100;7;1;31;185;1810;328;1897;348
149839_a5bd (f07fd438-5be9-4488-afc4-0973a2ac486d);16;99;0;4;52;1549;529;250;619;734
149839_avansat_master;16;81;2;1;1;1;0;0;0;0
149839_avansat2 (899f628f-5fae-44c1-972d-0d2026cc33cc);8;98;0;2;45;783;513;710;775;843
149839_avansat5 (bf773f2f-a84b-4fd1-978c-b802aa22012b);8;98;0;2;42;634;506;463;808;343
149839_avansatgl (189b0457-dc6f-407c-acc0-a2e24abe544c);6;97;0;2;14;178;367;746;643;232
149839_oet (92d1c7ce-1513-4296-a29b-b406645ca5f5);4;97;0;2;13;182;88;26;92;327
149839_OETRPA-AA-V113 (bc04179f-c976-4129-b1e3-3326724408e9);8;100;0;2;114;1065;0;8;0;1
150452_APP_INVAMER;16;99;1;8;8;485;235;200;410;261
150786_BALDER_PRTG (6e340f9e-3a5f-4e13-b327-a3cdfb939441);8;100;0;4;46;830;101;43;39;13
150786_HEIMDALL_FAZ_71218;2;100;0;2;11;238;154;55;53;21
150786_SIF_PRTG (83243885-0db5-4e08-9acd-62a51d71a02c);6;100;0;2;30;681;78;41;29;15
150786_SIF_PRTG (83243885-0db5-4e08-9acd-62a51d71a02c);12;91;3;2;27;617;404;206;23;12
150786_TIPPING_POINT_VSMS (29442fb8-a49e-4983-8834-475ac595994c);16;99;0;4;43;688;12;4;15;56
150786_TufinOS_2.13_with_R16-3_GA (69ec525d-f777-4349-92cc-8ffbb933b9f6);8;96;0;2;3;107;18;7;3;1
155598_WINDOWS_SERVER_2008_R2_STANDARD_64Bits;8;100;0;2;48;659;2;34;11;24
155675_CLSAPGWMP01 (fe4fd32c-b16a-4b3c-9dcd-211403556caf);8;97;0;4;7;329;1315;408;1830;748
155678_CLSAPGWSP01 (1116edcd-f00b-4142-9495-a1dad639a4df);8;97;0;4;2;49;1634;491;52;19
155682_CLSAWPIP01 (420e2973-388a-444e-8c39-9f2278fb05b5);2;94;1;2;2;42;231;100;166;100
155684_CLSAWSLP02 (a37dc5ab-5eec-4769-a55d-0901fd04c89e);4;100;11;4;8;105;65;44;7;11
156288_WINDOWS_SERVER_2012_R2_STAND (135da4c2-89cd-4add-85e7-ad76f92f93ce);8;100;0;4;1;47;1;8;1;630
157255_REDHAT_6.0_MOODLE (fa058b14-846f-4617-a61f-7efea2018d95);64;11;0;6;0;4;0;0;0;0
157256_UNICOLMAYOR_MYSQL_POSTGRES (905f2cbc-0555-4918-9dcc-b7229a402594);64;72;1;10;2;136;109;25;2971;716
157256_UNICOLMAYOR_MYSQL_POSTGRES_08032019;8;24;0;4;0;3;0;0;0;0
157560_UBUNTU_SERVER_14.04.1_LTS_64Bits (ecc60708-af1a-41e1-8f1b-89ef1d89ca61);16;100;0;8;6;414;680;283;1069;442
159026_CENTOS_SERVER_6.7_64Bits (2362b9b4-5399-41c1-8454-4ca33388da32);8;99;0;2;112;1696;2;2;42;15
160129_SEIDOR_TURBO_PROD (c9f5d839-b0bd-4b24-b45c-c3ca2b6ea72b);64;99;18;4;100;2815;11;9;55;38
162579_TM527200076 (4c5503dd-0a8e-4fa9-80f3-7773ed443195);12;100;0;2;8;77;0;1;0;0
162791_TM520200008 (adc04f7b-2472-4c63-8498-9efe38641af6);12;100;0;8;2;199;2;1;0;1
162833_PIVOTE_UARIV_Windows_Server_2012_STD;4;100;0;1;2;151;2;4861;0;3383
Test_Obra_Social_Intel (66839bd6-18cf-4532-aca0-93628d040d73);4;98;0;4;9;140;6;0;0;0
vCloud_Produccion_CO_Cell_2;4;99;0;4;2;74;38;102;15;17
VSZ_A_2303 (83073f7e-7501-4ef1-8b4a-1e61a1edc94c);32;100;1;12;10;353;262;144;230;245
VSZ_B_2303 (a08943c3-c76e-4b15-8347-c033d55e9da1);32;100;1;12;9;488;229;81;269;417
WINDOWS_SERVER_MAOR_AMD (5235ff46-3855-4e22-ae99-417b0b682ace);4;100;0;4;4;171;1;0;1;1
qacoronabd (5220582c-232c-431b-a1b0-05677e3d8f9c);4;94;1;1;1;86;2;5;4;3
RDS1;24;87;6;8;9;525;134;321;83;357
SRVDBCW01 (4bdc6601-7ef8-4eeb-8ae7-3892944159b8);32;100;1;2;60;886;361;275;10422;2856
SRVDCCW01_new (34d2123c-1d28-4614-b96a-b9fb2091f61c);8;100;1;2;4;26;77;9;35;8
SRVIISCW01 (f53a6574-38b5-4581-8aa7-db68f2e90c6c);32;100;7;4;10;585;122;322;15;72
SRVIISCWTEST (c65a0b57-f60e-44be-9733-fc50adbac6e2);32;47;3;4;5;1226;115;49;1;115
SRVIISCWTEST (c65a0b57-f60e-44be-9733-fc50adbac6e2)_0804;32;43;2;4;6;127;47;17;0;0
SRVTSCW01 (82381e1b-0afb-47e0-89ca-0bf87f6457bd);16;92;3;2;117;1747;192;84;101;36
SRVTSCW01_new (806e74b2-745f-4a4c-87c3-208b0798f123);32;45;2;2;47;607;89;18;30;10
SRVTSERP02 (ab1e41fd-fcbb-4f17-9f5d-7a0d32329722);16;100;3;4;4;337;119;60;10;3
SRVTSERP10_new;16;100;0;4;22;738;103;35;47;17
Test_SONAMI_CL (6e4a819d-8035-4dbd-86af-1a6d0d7f0025);3;59;0;1;1;4;0;0;0;0
TEST-DESARROLLO-1-1 (6ebf92a4-9445-46a4-a590-d7658615d5c3);4;65;0;4;17;698;0;0;0;0
vCenter_Support_Assitant_San;4;100;2;4;1;111;0;25;0;1
WINDOWS_SERVER_2012_R2_STANDARD_64Bits;8;78;0;4;1;20;0;5;0;0
new_770618_SUSE_LINUX_ENTERPRISE_SERVER_11_SP4_BORRAR;64;4;0;8;0;4;0;0;0;0
nni-cl-app1_PROD;8;100;0;4;6;171;9;3;9;52
OS_10156_ASPECT_LAB_H8_AGARCIA;32;25;0;8;2;244;43;58;6;15
OS_9142_SUSE_12_SP3_NODO2;8;19;0;4;0;56;0;0;0;0
OS_9143_SUSE_12_SP3_NODO3;8;18;0;4;0;56;0;0;0;0
OS_9347_sbc_F7_20A_156_028;4;72;0;2;16;28;7;2;1;2
RDS1;4;100;0;1;108;826;28;11;10;4
RDS2;4;100;0;1;122;1069;80;33;8;3
RDSBROKER;4;100;0;1;107;870;602;249;6;2
SRVDBCWTEST (ef8147d9-15f2-4211-9081-56ca7e68f371);48;82;9;4;27;717;128;66;43;52
SRVIISCW01 (f53a6574-38b5-4581-8aa7-db68f2e90c6c);8;71;2;2;43;838;201;123;4;2
SRVIISCWTEST_NEW;32;20;1;4;4;89;52;28;0;0
SRVIISCWTEST_NEW (d0695a60-7700-4242-812f-304534e347fc);32;57;5;4;6;121;55;6;0;0
SRVNAVCW01 (35687964-23cb-4e8a-a9e2-c8e06db01759);8;93;1;1;2;149;0;0;0;0
SRVTSCW03 (58a5abaf-7499-41aa-a566-bf09eee2cc05);8;62;2;2;27;632;210;129;3;2
SRVTSERP03 (3e1c229b-e711-4acb-a512-f149f28ccf64);16;100;3;4;26;788;136;113;46;371
SRVTSERP05 (35b751a2-281b-48a3-b10b-6113efb0b79a);16;100;2;4;24;745;152;71;48;17
SRVTSERP06 (802aef28-2e44-465f-b492-f81be8e01f43);16;100;3;4;38;1155;156;88;50;18
SRVTSERP08 (9e4eb123-0bbd-4330-a772-e3d2e7191616);16;100;3;4;25;822;134;78;47;17
SRVTSERP10_new (2a3e803a-98a0-405e-900e-0f461b0259dd);16;100;0;4;26;633;110;39;54;19
TEST_DESARROLLO_1;2;74;0;1;2;13;0;0;0;0
TEST_REDHAT;4;55;0;4;8;192;0;0;0;0
Test_suse15-0_DESKTOP;4;16;0;4;4;176;0;0;0;0
USMIANAPQWEB1;24;100;0;8;1;188;1;2;0;0
vCloud_Chile_API_Reverse_Proxy;8;99;0;4;1;9;8;2;0;1
vCloud_Chile_MAINTANANCE_PAGE;4;100;0;4;23;877;0;5;0;0
SRVTSCW01_new;32;74;5;2;81;1190;96;47;52;20
SRVTSCW02 (5a04507f-3dd0-40e1-be95-7cb4230b2e1d);96;100;18;8;82;5215;3047;1040;374;245
SRVTSCW02_0804 (dc20ed93-a5ab-4846-a505-8b319cbb83ac);96;76;16;6;60;2712;296;107;819;293
SRVTSCWTEST (480d5b9e-8a47-4131-b85d-12f81bcf875e)_0804;32;97;5;4;11;243;89;40;27;9
SRVTSERP01 (996ae890-7cdd-4964-a5c0-9e4ef98dd8d0);16;100;3;4;26;698;123;439;21;330
SRVTSERP06_new;16;100;0;4;24;928;90;36;48;16
SRVTSERP09 (473e2040-23ee-43d8-8ea9-cd7467054ae5);16;100;2;4;25;768;137;90;45;17
Test_Iconocimiento (ce00bba3-0121-46e5-8878-af7f3c7d5dfe);4;50;0;4;2;56;0;0;0;0
test_rh_7_yellow_peper;4;97;0;4;1;23;0;55;0;2
vcentersan-6.5.ifxcorp.com;20;100;0;4;33;1119;17;2;29;9
vCloud_Chile_Produccion_Celda_1;4;95;1;4;1;71;31;34;16;12
WINDOWS_SERVER_2008_STANDARD_SP2_64Bits (9838d699-9e69-4090-8dcf-b6e769b0ea97);4;89;1;4;1;9;0;0;0;0
WINDOWS_SERVER_2016_DATACENTER_64Bits_CAME_TEMP2;4;100;0;4;0;0;0;0;0;0
WINDOWS_SERVER_2016_STANDARD_64Bits;4;98;1;4;22;1124;0;0;0;0
96468_MASTER_LCTL_SAS_WIN_2008_R2_STD_PRO (a7767d12-1260-481d-ac16-558bdf909a2f);8;100;0;4;7;900;28;184;252;236
96468_MASTER_LCTL_SAS_WIN_2008_R2_STD_PROD;4;100;0;4;5;128;42;31;141;66
96469_MASTER_LCTL_SAS_CENTOS_5.1_NEW;4;99;1;4;2;15;1;1;21;6
96522_UNICOLMAYOR_APP2;64;100;0;10;9;415;2659;803;987;311
96522_UNICOMAYOR_ACADEMUSOFT;72;39;12;10;2;98;13;13;94;28
96523_UNICOLMAYOR_PRUEBAS (423c2c43-7135-4e1d-8fb1-ffe66f787652);8;50;0;4;1;18;0;4;0;79
967094_WINDOWS_2012_R2_STD (e8f8a8af-1203-4b21-be21-5192a41b9941);8;88;2;2;5;80;2;3;2;1
97376_DISCOVERY_ENERGY_SERVICES_COL (d1ff3f13-b1ae-4209-b2e9-deafb2d7036d);16;100;1;6;19;981;1;1;1;0
97440_DISCOVERY_ENERGY_SERVICES_COLOMBIA_ (16e8f0c3-b6c2-4a80-8673-c85591c95dd6);8;100;3;4;3;105;1;1;1;0
974801_SIGM_GEO_02;128;32;7;8;3;308;1;20;1;1
97749_CONSORCIO_VIA_AL_MAR_UBUNTU_12.04.3 (9cf02205-6d28-4b28-b458-3aeedc3c17fe);4;99;0;4;2;86;1;1;5;5
97827_DATCO_SOLUCIONES_WIN_2008_R2_ENT;16;100;0;4;57;2093;11;3;124;34
979499_SIGM_GEO_01;128;30;10;8;3;196;1;24;2;2
982295_WINDOWS_SERVER_2016_DATACENTER_64Bits;8;100;0;4;3;47;2;1;2;1
985993_WINDOWS_SERVER_2012_R2_DATACENTER_64Bits;8;100;2;2;2;129;0;19;0;0
98691_GDS-SER-FW2 (4a37b91d-e5ab-41f5-8a5f-5e41d1625768);2;60;0;2;13;166;2402;835;2436;849
98692_GDS-SER-IS902M (1c839987-e1b0-4cc6-a5d8-eef9608969eb);16;100;0;4;28;793;185;111;77;45
